state_ID,year,biofuel,biomass,geo,hydro,solar,wind,noncombustible,total
NJ,1998,0,0,0,0,0,0,932,38853
NJ,1999,0,0,0,0,0,0,930,39895
NJ,2000,0,0,0,0,0,0,888,40323
NJ,2001,0,0,0,0,0,0,963,29060
NJ,2002,0,0,0,0,0,0,1194,28701
NJ,2003,0,0,0,0,0,0,1752,26718
NJ,2004,27,146,0,0,0,0,1953,27244
NJ,2005,58,314,0,0,0,0,2130,19957
NJ,2006,66,357,0,0,0,0,2657,22111
NJ,2007,67,363,0,0,0,0,2917,20782
NJ,2008,49,267,0,0,0,0,3410,23449
NJ,2009,0,0,0,0,0,0,4265,33864
NJ,2010,0,0,0,0,0,0,5658,37292
NJ,2011,0,0,0,0,0,0,8628,38875
NJ,2012,0,0,0,0,0,0,14781,43627
NJ,2013,0,0,0,0,0,0,17493,49545
NJ,2014,0,0,0,0,0,0,20530,54092
NJ,2015,219,1191,0,0,0,0,21725,45208
NJ,2016,229,1246,0,0,0,0,23011,46535
NJ,2017,35,191,0,0,0,0,26433,48141
NJ,2018,0,0,0,0,0,0,29237,51030
OH,1960,0,0,0,0,0,0,210,36966
OH,1961,0,0,0,0,0,0,221,36414
OH,1962,0,0,0,0,0,0,180,36983
OH,1963,0,0,0,0,0,0,87,38172
OH,1964,0,0,0,0,0,0,102,38010
OH,1965,0,0,0,0,0,0,111,38720
OH,1966,0,0,0,0,0,0,101,41531
OH,1967,0,0,0,0,0,0,106,39669
OH,1968,0,0,0,0,0,0,87,43465
OH,1969,0,0,0,0,0,0,88,44467
OH,1970,0,0,0,0,0,0,78,44149
OH,1971,0,0,0,0,0,0,93,43520
OH,1972,0,0,0,0,0,0,92,44940
OH,1973,0,0,0,0,0,0,86,46607
OH,1974,0,0,0,0,0,0,101,48408
OH,1975,0,0,0,0,0,0,77,46299
OH,1976,0,0,0,0,0,0,85,52843
OH,1977,0,0,0,0,0,0,61,58582
OH,1978,0,0,0,0,0,0,49,69632
OH,1979,0,0,0,0,0,0,46,74657
OH,1980,0,0,0,0,0,0,63,107374
OH,1981,0,0,0,0,0,0,58,112930
OH,1982,450,2885,0,0,0,0,56,115117
OH,1983,849,5421,0,0,0,0,1424,131121
OH,1984,1017,6472,0,0,0,0,1708,128096
OH,1985,1095,6939,0,0,0,0,1827,130618
OH,1986,1161,7334,0,0,0,0,1801,117706
OH,1987,1274,8018,0,0,0,0,2345,122283
OH,1988,1282,8042,0,0,0,0,1929,127664
OH,1989,1213,7579,0,0,0,0,1685,106704
OH,1990,1019,6348,0,0,0,0,2253,74714
OH,1991,1196,7422,0,0,0,0,2006,80207
OH,1992,1068,6605,0,0,0,0,3047,76310
OH,1993,1166,7184,0,0,0,0,2414,53768
OH,1994,1374,8434,0,0,0,0,2501,79948
OH,1995,649,3970,0,0,0,0,2965,72219
OH,1996,0,0,0,0,0,0,4739,78957
OH,1997,0,0,0,0,0,0,5878,74189
OH,1998,0,0,0,0,0,0,4941,67210
OH,1999,0,0,0,0,0,0,5203,74350
OH,2000,0,0,0,0,0,0,6825,79331
OH,2001,0,0,0,0,0,0,6218,51102
OH,2002,0,0,0,0,0,0,6002,38156
OH,2003,0,0,0,0,0,0,6510,47969
OH,2004,0,0,0,0,0,0,8786,51268
OH,2005,39,230,0,0,0,0,6981,54495
OH,2006,146,823,0,0,0,0,8313,55793
OH,2007,1061,5781,0,0,0,0,6401,62088
OH,2008,8710,50265,0,0,0,0,6508,110717
OH,2009,6665,38334,0,0,0,0,8413,97090
OH,2010,9832,56495,0,0,0,0,7987,124232
OH,2011,11927,68137,0,0,0,0,9592,136946
OH,2012,11379,64835,0,0,0,0,17930,138260
OH,2013,12759,72429,0,0,0,0,20953,156554
OH,2014,14437,81778,0,0,0,0,20516,165921
OH,2015,14088,79548,0,0,0,0,20580,160434
OH,2016,14408,81036,0,0,0,0,21425,159245
OH,2017,14826,83218,0,0,0,0,23061,161871
OH,2018,15392,86325,0,0,0,0,24345,167729
TN,1960,0,0,0,0,0,0,93352,138708
TN,1961,0,0,0,0,0,0,93175,136653
TN,1962,0,0,0,0,0,0,101734,145125
TN,1963,0,0,0,0,0,0,80947,127030
TN,1964,0,0,0,0,0,0,95169,141564
TN,1965,0,0,0,0,0,0,91464,138006
TN,1966,0,0,0,0,0,0,79494,128629
TN,1967,0,0,0,0,0,0,100437,147297
TN,1968,0,0,0,0,0,0,80288,132020
TN,1969,0,0,0,0,0,0,78115,131914
TN,1970,0,0,0,0,0,0,84656,138417
TN,1971,0,0,0,0,0,0,98699,153090
TN,1972,0,0,0,0,0,0,115536,173103
TN,1973,0,0,0,0,0,0,118976,177886
TN,1974,0,0,0,0,0,0,122871,180418
TN,1975,0,0,0,0,0,0,122852,177299
TN,1976,0,0,0,0,0,0,98277,160069
TN,1977,0,0,0,0,0,0,108482,176225
TN,1978,0,0,0,0,0,0,91006,163042
TN,1979,0,0,0,0,0,0,127403,207250
TN,1980,0,0,0,0,0,0,91045,160372
TN,1981,0,0,0,0,0,0,61827,136647
TN,1982,75,481,0,0,0,0,102125,184404
TN,1983,566,3612,0,0,0,0,104700,190439
TN,1984,804,5118,0,0,0,0,106288,203804
TN,1985,866,5487,0,0,0,0,68316,167033
TN,1986,918,5800,0,0,0,0,55630,156686
TN,1987,1007,6340,0,0,0,0,78827,175575
TN,1988,1014,6359,0,0,0,0,47402,149034
TN,1989,959,5993,0,0,0,0,123730,205580
TN,1990,806,5020,0,0,0,0,104266,165785
TN,1991,946,5869,0,0,0,0,113559,180359
TN,1992,845,5223,0,0,0,0,103626,170092
TN,1993,922,5681,0,0,0,0,92403,153217
TN,1994,884,5427,0,0,0,0,124172,186212
TN,1995,870,5319,0,0,0,0,99383,165142
TN,1996,365,2224,0,0,0,0,118664,176855
TN,1997,659,4001,0,0,0,0,112828,164091
TN,1998,792,4792,0,0,0,0,110288,161573
TN,1999,747,4515,0,0,0,0,79884,134427
TN,2000,911,5501,0,0,0,0,65344,123662
TN,2001,1015,6116,0,0,0,0,71878,142349
TN,2002,1403,8443,0,0,0,0,81256,153221
TN,2003,1675,10023,0,0,0,0,121686,190000
TN,2004,1548,9207,0,0,0,0,104396,185184
TN,2005,1488,8797,0,0,0,0,93236,167074
TN,2006,1501,8821,0,0,0,0,77537,143514
TN,2007,1820,10540,0,0,0,0,49475,116437
TN,2008,2240,12895,0,0,0,0,56313,135440
TN,2009,4104,23679,0,0,0,0,100390,179235
TN,2010,4480,25799,0,0,0,0,80043,168515
TN,2011,5435,31195,0,0,0,0,93807,184814
TN,2012,5247,30013,0,0,0,0,79779,173295
TN,2013,5601,31909,0,0,0,0,120093,217500
TN,2014,5733,32568,0,0,0,0,86200,186908
TN,2015,5510,31216,0,0,0,0,91221,189390
TN,2016,5518,31148,0,0,0,0,64645,159791
TN,2017,5485,30895,0,0,0,0,82362,176435
TN,2018,5915,33191,0,0,0,0,96669,196518
WA,1960,0,0,0,0,0,0,369596,428129
WA,1961,0,0,0,0,0,0,397880,455762
WA,1962,0,0,0,0,0,0,417596,476680
WA,1963,0,0,0,0,0,0,451952,514264
WA,1964,0,0,0,0,0,0,492089,557343
WA,1965,0,0,0,0,0,0,515280,581530
WA,1966,0,0,0,0,0,0,550134,617245
WA,1967,0,0,0,0,0,0,614437,678045
WA,1968,0,0,0,0,0,0,668963,736245
WA,1969,0,0,0,0,0,0,705605,772827
WA,1970,0,0,0,0,0,0,729600,796121
WA,1971,0,0,0,0,0,0,750108,817275
WA,1972,0,0,0,0,0,0,787585,854559
WA,1973,0,0,0,0,0,0,717005,783243
WA,1974,0,0,0,0,0,0,861367,926539
WA,1975,0,0,0,0,0,0,871063,935362
WA,1976,0,0,0,0,0,0,979802,1051188
WA,1977,0,0,0,0,0,0,695150,773465
WA,1978,0,0,0,0,0,0,921159,1002202
WA,1979,0,0,0,0,0,0,823176,900631
WA,1980,0,0,0,0,0,0,863361,951633
WA,1981,14,88,0,0,0,0,979462,1074488
WA,1982,46,293,0,0,0,0,916871,1008273
WA,1983,86,551,0,0,0,0,900136,1005126
WA,1984,103,658,0,0,0,0,871017,982001
WA,1985,111,706,0,0,0,0,804970,917722
WA,1986,118,746,0,0,0,0,824820,943292
WA,1987,130,815,0,0,0,0,727530,850801
WA,1988,130,818,0,0,0,0,707279,835492
WA,1989,123,771,0,0,0,0,746592,855589
WA,1990,104,646,0,0,0,0,910269,1004344
WA,1991,122,755,0,0,0,0,932836,1007480
WA,1992,109,672,0,0,0,0,707101,803146
WA,1993,119,731,0,0,0,0,694431,791624
WA,1994,114,698,0,0,0,0,677002,773994
WA,1995,98,599,0,0,0,0,851286,942015
WA,1996,36,217,0,0,0,0,1019257,1109139
WA,1997,55,336,0,0,0,0,1064490,1158984
WA,1998,56,342,0,0,0,0,814525,901989
WA,1999,44,268,0,0,0,0,992480,1081815
WA,2000,44,266,0,0,0,0,819392,908860
WA,2001,39,232,0,0,0,0,566171,659060
WA,2002,40,238,0,0,0,0,800025,887900
WA,2003,32,191,0,0,0,0,733334,829196
WA,2004,16,96,0,0,0,0,724987,817635
WA,2005,10,61,0,0,0,0,726417,807731
WA,2006,0,0,0,0,0,0,824519,928254
WA,2007,312,1694,0,0,0,0,804074,884848
WA,2008,550,2987,0,0,0,0,801969,882230
WA,2009,146,792,0,0,0,0,747715,832840
WA,2010,172,933,0,0,0,0,713678,822184
WA,2011,861,4680,0,0,0,0,954409,1063525
WA,2012,546,2966,0,0,0,0,915552,1019834
WA,2013,1119,6078,0,0,0,0,813979,928038
WA,2014,1097,5961,0,0,0,0,826418,940937
WA,2015,1330,7225,0,0,0,0,751781,872303
WA,2016,1541,8373,0,0,0,0,799624,930646
WA,2017,1685,9154,0,0,0,0,823289,950948
WA,2018,1850,10049,0,0,0,0,810927,938680
RI,1960,0,0,0,0,0,0,93,2951
RI,1961,0,0,0,0,0,0,85,3011
RI,1962,0,0,0,0,0,0,58,3139
RI,1963,0,0,0,0,0,0,37,3221
RI,1964,0,0,0,0,0,0,41,3533
RI,1965,0,0,0,0,0,0,18,3561
RI,1966,0,0,0,0,0,0,21,3771
RI,1967,0,0,0,0,0,0,55,4150
RI,1968,0,0,0,0,0,0,49,4266
RI,1969,0,0,0,0,0,0,39,4428
RI,1970,0,0,0,0,0,0,35,5268
RI,1971,0,0,0,0,0,0,14,4851
RI,1972,0,0,0,0,0,0,62,4934
RI,1973,0,0,0,0,0,0,47,5108
RI,1974,0,0,0,0,0,0,47,5023
RI,1975,0,0,0,0,0,0,36,4050
RI,1976,0,0,0,0,0,0,34,4704
RI,1977,0,0,0,0,0,0,37,5295
RI,1978,0,0,0,0,0,0,42,6577
RI,1979,0,0,0,0,0,0,35,7124
RI,1980,0,0,0,0,0,0,13,7287
RI,1981,0,0,0,0,0,0,1,6645
RI,1982,0,0,0,0,0,0,36,6053
RI,1983,0,0,0,0,0,0,32,7401
RI,1984,0,0,0,0,0,0,21,4946
RI,1985,0,0,0,0,0,0,0,5081
RI,1986,0,0,0,0,0,0,0,4653
RI,1987,0,0,0,0,0,0,0,3302
RI,1988,0,0,0,0,0,0,0,3528
RI,1989,0,0,0,0,0,0,80,3806
RI,1990,0,0,0,0,0,0,142,4499
RI,1991,0,0,0,0,0,0,146,4585
RI,1992,0,0,0,0,0,0,146,4840
RI,1993,0,0,0,0,0,0,140,5181
RI,1994,0,0,0,0,0,0,140,5066
RI,1995,0,0,0,0,0,0,137,5079
RI,1996,0,0,0,0,0,0,149,5562
RI,1997,0,0,0,0,0,0,117,4347
RI,1998,0,0,0,0,0,0,127,4197
RI,1999,0,0,0,0,0,0,103,4403
RI,2000,0,0,0,0,0,0,88,4520
RI,2001,0,0,0,0,0,0,68,3899
RI,2002,0,0,0,0,0,0,70,3700
RI,2003,0,0,0,0,0,0,92,3787
RI,2004,0,0,0,0,0,0,84,3846
RI,2005,0,0,0,0,0,0,101,879
RI,2006,0,0,0,0,0,0,124,2631
RI,2007,0,0,0,0,0,0,114,2781
RI,2008,4,20,0,0,0,0,128,2967
RI,2009,4,22,0,0,0,0,127,3566
RI,2010,4,20,0,0,0,0,151,3724
RI,2011,5,26,0,0,0,0,332,3679
RI,2012,5,26,0,0,0,0,264,2960
RI,2013,8,44,0,0,0,0,286,2702
RI,2014,7,40,0,0,0,0,429,4421
RI,2015,17,94,0,0,0,0,477,4886
RI,2016,24,130,0,0,0,0,771,4692
RI,2017,29,156,0,0,0,0,2129,5947
RI,2018,56,305,0,0,0,0,2711,6621
NC,1960,0,0,0,0,0,0,53782,127507
NC,1961,0,0,0,0,0,0,50281,120692
NC,1962,0,0,0,0,0,0,57979,127402
NC,1963,0,0,0,0,0,0,45736,116481
NC,1964,0,0,0,0,0,0,62661,131745
NC,1965,0,0,0,0,0,0,56294,123608
NC,1966,0,0,0,0,0,0,45605,114335
NC,1967,0,0,0,0,0,0,52532,118616
NC,1968,0,0,0,0,0,0,49104,117146
NC,1969,0,0,0,0,0,0,51767,119495
NC,1970,0,0,0,0,0,0,45896,111796
NC,1971,0,0,0,0,0,0,62001,128148
NC,1972,0,0,0,0,0,0,66816,135756
NC,1973,0,0,0,0,0,0,73898,142789
NC,1974,0,0,0,0,0,0,71948,139607
NC,1975,0,0,0,0,0,0,73417,139828
NC,1976,0,0,0,0,0,0,58632,136973
NC,1977,0,0,0,0,0,0,55167,146565
NC,1978,0,0,0,0,0,0,56802,159172
NC,1979,0,0,0,0,0,0,81961,191639
NC,1980,0,0,0,0,0,0,56992,135910
NC,1981,0,0,0,0,0,0,30631,108155
NC,1982,0,0,0,0,0,0,56538,143303
NC,1983,0,0,0,0,0,0,64610,149635
NC,1984,0,0,0,0,0,0,66493,159880
NC,1985,0,0,0,0,0,0,42766,136770
NC,1986,0,0,0,0,0,0,26330,114112
NC,1987,0,0,0,0,0,0,53146,134887
NC,1988,0,0,0,0,0,0,29871,115314
NC,1989,0,0,0,0,0,0,73252,167662
NC,1990,0,0,0,0,0,0,71220,168721
NC,1991,0,0,0,0,0,0,61347,137282
NC,1992,0,0,0,0,0,0,59965,159698
NC,1993,0,0,0,0,0,0,51729,157307
NC,1994,0,0,0,0,0,0,74501,186807
NC,1995,0,0,0,0,0,0,57244,168712
NC,1996,0,0,0,0,0,0,61869,171371
NC,1997,0,0,0,0,0,0,57784,164819
NC,1998,0,0,0,0,0,0,58841,159627
NC,1999,0,0,0,0,0,0,38016,139731
NC,2000,0,0,0,0,0,0,32336,136234
NC,2001,0,0,0,0,0,0,27158,127348
NC,2002,0,0,0,0,0,0,35869,125225
NC,2003,0,0,0,0,0,0,73313,181552
NC,2004,0,0,0,0,0,0,54874,139795
NC,2005,0,0,0,0,0,0,54472,145275
NC,2006,26,143,0,0,0,0,38698,136769
NC,2007,80,436,0,0,0,0,30227,113126
NC,2008,65,353,0,0,0,0,30825,143056
NC,2009,67,362,0,0,0,0,51640,148863
NC,2010,201,1095,0,0,0,0,47765,158391
NC,2011,238,1295,0,0,0,0,39314,156898
NC,2012,69,375,0,0,0,0,38416,153167
NC,2013,126,684,0,0,0,0,70961,192348
NC,2014,113,615,0,0,0,0,54096,173987
NC,2015,47,256,0,0,0,0,59029,170009
NC,2016,78,425,0,0,0,0,75202,199473
NC,2017,41,222,0,0,0,0,89579,218610
NC,2018,37,199,0,0,0,0,123880,251596
VT,1960,0,0,0,0,0,0,9396,17339
VT,1961,0,0,0,0,0,0,8219,15369
VT,1962,0,0,0,0,0,0,8431,15682
VT,1963,0,0,0,0,0,0,7229,13995
VT,1964,0,0,0,0,0,0,6944,13500
VT,1965,0,0,0,0,0,0,7464,14396
VT,1966,0,0,0,0,0,0,8750,15557
VT,1967,0,0,0,0,0,0,8498,15167
VT,1968,0,0,0,0,0,0,8214,15086
VT,1969,0,0,0,0,0,0,9447,16109
VT,1970,0,0,0,0,0,0,8244,14717
VT,1971,0,0,0,0,0,0,7778,14594
VT,1972,0,0,0,0,0,0,9774,15955
VT,1973,0,0,0,0,0,0,11005,17149
VT,1974,0,0,0,0,0,0,10352,16134
VT,1975,0,0,0,0,0,0,9761,16361
VT,1976,0,0,0,0,0,0,11302,19325
VT,1977,0,0,0,0,0,0,10001,19373
VT,1978,0,0,0,0,0,0,9055,20504
VT,1979,0,0,0,0,0,0,9624,22340
VT,1980,0,0,0,0,0,0,8449,22881
VT,1981,0,0,0,0,0,0,10482,24825
VT,1982,0,0,0,0,0,0,8849,22667
VT,1983,0,0,0,0,0,0,10583,26554
VT,1984,0,0,0,0,0,0,9904,26036
VT,1985,0,0,0,0,0,0,9635,26890
VT,1986,0,0,0,0,0,0,10910,23871
VT,1987,0,0,0,0,0,0,10367,23132
VT,1988,0,0,0,0,0,0,9074,21704
VT,1989,0,0,0,0,0,0,10933,20018
VT,1990,0,0,0,0,0,0,14206,19484
VT,1991,0,0,0,0,0,0,10993,17310
VT,1992,0,0,0,0,0,0,9537,16014
VT,1993,0,0,0,0,0,0,10124,18238
VT,1994,0,0,0,0,0,0,10728,19068
VT,1995,0,0,0,0,0,0,10047,19167
VT,1996,0,0,0,0,0,0,12753,21867
VT,1997,0,0,0,0,0,0,10925,19949
VT,1998,0,0,0,0,0,0,12200,20290
VT,1999,0,0,0,0,0,0,12400,20800
VT,2000,0,0,0,0,0,0,12615,21389
VT,2001,0,0,0,0,0,0,9298,17341
VT,2002,0,0,0,0,0,0,11485,22714
VT,2003,0,0,0,0,0,0,11837,24054
VT,2004,0,0,0,0,0,0,12052,22040
VT,2005,0,0,0,0,0,0,12275,24325
VT,2006,0,0,0,0,0,0,15232,27595
VT,2007,0,0,0,0,0,0,6569,18652
VT,2008,0,0,0,0,0,0,14916,27030
VT,2009,0,0,0,0,0,0,14736,31572
VT,2010,0,0,0,0,0,0,13411,32420
VT,2011,0,0,0,0,0,0,14365,30555
VT,2012,0,0,0,0,0,0,12283,26308
VT,2013,0,0,0,0,0,0,15011,33314
VT,2014,0,0,0,0,0,0,14794,32832
VT,2015,0,0,0,0,0,0,14724,38785
VT,2016,0,0,0,0,0,0,14000,35570
VT,2017,0,0,0,0,0,0,16668,37830
VT,2018,0,0,0,0,0,0,17226,41498
NE,1960,0,0,0,0,0,0,10317,13425
NE,1961,0,0,0,0,0,0,9884,12832
NE,1962,0,0,0,0,0,0,10298,12973
NE,1963,0,0,0,0,0,0,10626,13199
NE,1964,0,0,0,0,0,0,10489,12801
NE,1965,0,0,0,0,0,0,11663,13563
NE,1966,0,0,0,0,0,0,12107,13955
NE,1967,0,0,0,0,0,0,12135,13879
NE,1968,0,0,0,0,0,0,13040,14714
NE,1969,0,0,0,0,0,0,12929,14532
NE,1970,0,0,0,0,0,0,14383,15950
NE,1971,0,0,0,0,0,0,14243,15845
NE,1972,0,0,0,0,0,0,14240,16822
NE,1973,0,0,0,0,0,0,14243,16912
NE,1974,0,0,0,0,0,0,13509,16161
NE,1975,0,0,0,0,0,0,12624,15399
NE,1976,0,0,0,0,0,0,13240,16378
NE,1977,0,0,0,0,0,0,12738,16136
NE,1978,0,0,0,0,0,0,12303,16096
NE,1979,0,0,0,0,0,0,12899,16832
NE,1980,0,0,0,0,0,0,13875,19778
NE,1981,0,0,0,0,0,0,12510,17814
NE,1982,0,0,0,0,0,0,12672,19000
NE,1983,0,0,0,0,0,0,14157,20038
NE,1984,0,0,0,0,0,0,14037,21233
NE,1985,202,1283,0,0,0,0,15051,23754
NE,1986,250,1579,0,0,0,0,17528,25882
NE,1987,276,1738,0,0,0,0,16329,23743
NE,1988,280,1755,0,0,0,0,13940,21759
NE,1989,287,1793,0,0,0,0,12148,20344
NE,1990,304,1891,0,0,0,0,11948,18296
NE,1991,311,1928,0,0,0,0,11013,17612
NE,1992,549,3393,0,0,0,0,11256,19619
NE,1993,1229,7573,0,0,0,0,10481,22322
NE,1994,1880,11539,0,0,0,0,13710,29349
NE,1995,4551,27842,0,0,0,0,14904,46923
NE,1996,4718,28756,0,0,0,0,16803,53332
NE,1997,6376,38727,0,0,0,0,17343,62387
NE,1998,6822,41288,0,0,0,0,17486,64577
NE,1999,7268,43923,0,0,0,0,17913,67772
NE,2000,7647,46154,0,0,0,0,15643,67458
NE,2001,8377,50496,0,0,0,0,12009,70152
NE,2002,8395,50537,0,0,0,0,11637,70412
NE,2003,9107,54494,0,0,0,0,10834,73956
NE,2004,12263,72936,0,0,0,0,10115,91627
NE,2005,12929,76425,0,0,0,0,10366,94833
NE,2006,14383,84499,0,0,0,0,12201,103072
NE,2007,19937,116418,0,0,0,0,6395,129955
NE,2008,28133,163252,0,0,0,0,6425,177032
NE,2009,28074,162037,0,0,0,0,9013,178841
NE,2010,42147,242733,0,0,0,0,18110,269110
NE,2011,47120,270541,0,0,0,0,27149,301952
NE,2012,43452,248621,0,0,0,0,25422,277782
NE,2013,43436,247733,0,0,0,0,29163,281464
NE,2014,43166,245480,0,0,0,0,38289,288402
NE,2015,45946,260382,0,0,0,0,46594,311137
NE,2016,49285,278153,0,0,0,0,44275,326922
NE,2017,53239,299736,0,0,0,0,61990,365659
NE,2018,54072,304113,0,0,0,0,64686,374000
OK,1960,0,0,0,0,0,0,7582,17766
OK,1961,0,0,0,0,0,0,10668,20187
OK,1962,0,0,0,0,0,0,7720,16660
OK,1963,0,0,0,0,0,0,1998,10640
OK,1964,0,0,0,0,0,0,3203,11373
OK,1965,0,0,0,0,0,0,8622,16230
OK,1966,0,0,0,0,0,0,5335,13064
OK,1967,0,0,0,0,0,0,7572,14604
OK,1968,0,0,0,0,0,0,15869,23406
OK,1969,0,0,0,0,0,0,19701,26940
OK,1970,0,0,0,0,0,0,14751,21730
OK,1971,0,0,0,0,0,0,14488,21321
OK,1972,0,0,0,0,0,0,15020,26724
OK,1973,0,0,0,0,0,0,39073,50756
OK,1974,0,0,0,0,0,0,37489,48830
OK,1975,0,0,0,0,0,0,30646,42644
OK,1976,0,0,0,0,0,0,15986,29303
OK,1977,0,0,0,0,0,0,18254,32743
OK,1978,0,0,0,0,0,0,18267,37416
OK,1979,0,0,0,0,0,0,24049,46806
OK,1980,0,0,0,0,0,0,13655,24855
OK,1981,0,0,0,0,0,0,11724,23520
OK,1982,0,0,0,0,0,0,21847,36159
OK,1983,0,0,0,0,0,0,26301,39240
OK,1984,0,0,0,0,0,0,24415,39702
OK,1985,0,0,0,0,0,0,41579,57000
OK,1986,0,0,0,0,0,0,30826,45180
OK,1987,0,0,0,0,0,0,30718,45998
OK,1988,0,0,0,0,0,0,21111,37117
OK,1989,0,0,0,0,0,0,25038,50344
OK,1990,0,0,0,0,0,0,28494,49914
OK,1991,0,0,0,0,0,0,20150,41216
OK,1992,0,0,0,0,0,0,33616,53293
OK,1993,0,0,0,0,0,0,45011,67957
OK,1994,0,0,0,0,0,0,26030,50125
OK,1995,0,0,0,0,0,0,28754,53290
OK,1996,0,0,0,0,0,0,22396,51673
OK,1997,0,0,0,0,0,0,29915,55183
OK,1998,0,0,0,0,0,0,35859,60591
OK,1999,0,0,0,0,0,0,32546,55318
OK,2000,0,0,0,0,0,0,23292,47389
OK,2001,0,0,0,0,0,0,24286,48390
OK,2002,0,0,0,0,0,0,20273,40915
OK,2003,0,0,0,0,0,0,18804,41954
OK,2004,0,0,0,0,0,0,35586,62058
OK,2005,0,0,0,0,0,0,34808,61329
OK,2006,0,0,0,0,0,0,23202,50325
OK,2007,0,0,0,0,0,0,48615,74304
OK,2008,315,1713,0,0,0,0,60833,75383
OK,2009,407,2210,0,0,0,0,61053,81605
OK,2010,214,1164,0,0,0,0,64604,96019
OK,2011,309,1681,0,0,0,0,69156,100945
OK,2012,0,0,0,0,0,0,88589,119647
OK,2013,721,3920,0,0,0,0,127354,165025
OK,2014,729,3959,0,0,0,0,127177,163067
OK,2015,645,3504,0,0,0,0,155675,187217
OK,2016,817,4441,0,0,0,0,209175,243527
OK,2017,855,4644,0,0,0,0,236582,268087
OK,2018,828,4496,0,0,0,0,268129,302129
NH,1960,0,0,0,0,0,0,14775,25629
NH,1961,0,0,0,0,0,0,12664,23327
NH,1962,0,0,0,0,0,0,14336,25119
NH,1963,0,0,0,0,0,0,13516,24450
NH,1964,0,0,0,0,0,0,12053,23707
NH,1965,0,0,0,0,0,0,11003,22019
NH,1966,0,0,0,0,0,0,12781,24343
NH,1967,0,0,0,0,0,0,12543,24089
NH,1968,0,0,0,0,0,0,12527,25155
NH,1969,0,0,0,0,0,0,15036,27816
NH,1970,0,0,0,0,0,0,13006,25321
NH,1971,0,0,0,0,0,0,11455,24733
NH,1972,0,0,0,0,0,0,13178,26131
NH,1973,0,0,0,0,0,0,16759,30671
NH,1974,0,0,0,0,0,0,15298,28694
NH,1975,0,0,0,0,0,0,13013,25853
NH,1976,0,0,0,0,0,0,15718,31050
NH,1977,0,0,0,0,0,0,14652,31271
NH,1978,0,0,0,0,0,0,11718,31004
NH,1979,0,0,0,0,0,0,12544,33548
NH,1980,0,0,0,0,0,0,10666,32382
NH,1981,0,0,0,0,0,0,14231,36067
NH,1982,0,0,0,0,0,0,13064,33759
NH,1983,0,0,0,0,0,0,14234,38209
NH,1984,0,0,0,0,0,0,13105,35004
NH,1985,0,0,0,0,0,0,11811,33807
NH,1986,0,0,0,0,0,0,13157,38742
NH,1987,0,0,0,0,0,0,10955,34985
NH,1988,0,0,0,0,0,0,11591,36549
NH,1989,0,0,0,0,0,0,14013,40566
NH,1990,0,0,0,0,0,0,19594,46824
NH,1991,0,0,0,0,0,0,16571,40894
NH,1992,0,0,0,0,0,0,14441,42211
NH,1993,0,0,0,0,0,0,14570,42448
NH,1994,0,0,0,0,0,0,15105,40356
NH,1995,0,0,0,0,0,0,14166,39480
NH,1996,0,0,0,0,0,0,19884,47633
NH,1997,0,0,0,0,0,0,16599,42282
NH,1998,0,0,0,0,0,0,16320,40585
NH,1999,0,0,0,0,0,0,14473,38906
NH,2000,0,0,0,0,0,0,14598,38620
NH,2001,0,0,0,0,0,0,10272,30186
NH,2002,0,0,0,0,0,0,11642,28896
NH,2003,0,0,0,0,0,0,13514,29849
NH,2004,0,0,0,0,0,0,13224,34923
NH,2005,0,0,0,0,0,0,18039,41289
NH,2006,0,0,0,0,0,0,15224,33103
NH,2007,0,0,0,0,0,0,12574,34804
NH,2008,0,0,0,0,0,0,16275,39884
NH,2009,0,0,0,0,0,0,17104,45367
NH,2010,0,0,0,0,0,0,15264,45146
NH,2011,0,0,0,0,0,0,16358,46133
NH,2012,27,144,0,0,0,0,14010,44618
NH,2013,38,207,0,0,0,0,17527,52904
NH,2014,34,186,0,0,0,0,17286,55538
NH,2015,48,262,0,0,0,0,16105,61342
NH,2016,73,399,0,0,0,0,15141,56234
NH,2017,45,245,0,0,0,0,17718,59346
NH,2018,51,276,0,0,0,0,17123,55586
IL,1960,0,0,0,0,0,0,1986,33020
IL,1961,0,0,0,0,0,0,2101,32237
IL,1962,0,0,0,0,0,0,1999,32864
IL,1963,0,0,0,0,0,0,1855,34418
IL,1964,0,0,0,0,0,0,1860,34491
IL,1965,0,0,0,0,0,0,1827,35036
IL,1966,0,0,0,0,0,0,1804,37080
IL,1967,0,0,0,0,0,0,1874,37444
IL,1968,0,0,0,0,0,0,1731,40029
IL,1969,0,0,0,0,0,0,1781,41716
IL,1970,0,0,0,0,0,0,1747,41064
IL,1971,0,0,0,0,0,0,1429,40628
IL,1972,0,0,0,0,0,0,1557,41490
IL,1973,0,0,0,0,0,0,1339,43861
IL,1974,0,0,0,0,0,0,1300,43952
IL,1975,0,0,0,0,0,0,1274,42898
IL,1976,0,0,0,0,0,0,1345,47471
IL,1977,0,0,0,0,0,0,1351,51314
IL,1978,0,0,0,0,0,0,1332,62925
IL,1979,0,0,0,0,0,0,1345,64626
IL,1980,0,0,0,0,0,0,1438,92366
IL,1981,964,6199,0,0,0,0,1399,103172
IL,1982,3227,20677,0,0,0,0,1297,117555
